"","d35_gene_exp_value","d35_ref_gene_exp_value"
"261970_at",12.2840989993034,12.3386594751496
"261971_at",4.93295442461517,4.87835208594418
"261972_at",6.85538478782438,6.99474556819388
"261973_at",7.83863776892865,7.28748485033958
"261974_at",7.68510403982494,7.22763948963077
"261975_at",6.62599479921676,6.71682758720555
"261976_at",3.58326947473189,3.60819041092816
"261977_at",5.00977115944455,4.86379165974318
"261978_at",3.58989856631467,3.64096349356278
"261979_at",10.9500969902338,11.5845642477716
"261980_at",3.80145798492828,3.78652900662214
"261981_at",4.92785469159258,4.85884089102332
"261982_at",9.62013906900557,9.58679155635172
"261983_at",5.5607975902536,5.38947912187866
"261984_at",4.60228874040473,4.68190378564483
"261985_at",4.37141844301143,4.32182695500629
"261986_s_at",4.37389315025346,4.34678482266666
"261987_at",5.66676613606497,5.63714219776796
"261988_at",6.98833765773807,6.87005862232737
"261989_at",4.29035073263696,4.42592143412223
"261990_at",6.21778909272246,6.00987439268839
"261991_at",7.56278605113997,9.29400707436198
"261992_at",7.99519155653362,8.47107532374832
"261993_at",4.6527105592282,4.64575860459734
"261994_at",3.89266350647359,3.83345589511721
"261995_at",3.63950377191255,3.55679402407782
"261996_at",3.9861872253857,3.93701011361234
"261997_at",4.45913330336424,4.56965192537189
"261998_at",3.84136107049418,3.81680020294963
"261999_at",7.18620805423109,7.63363380414565
"262000_at",9.82903645484783,9.30560820714908
"262001_at",7.31631339962712,9.41364533196424
"262002_at",5.83904049611892,6.95568344193681
"262003_at",7.30318868002477,8.14656376177986
"262004_at",5.63621235973198,5.74535064550886
"262005_at",8.63518255760863,9.37643688931032
"262006_at",6.21869038331713,6.10312305372355
"262007_at",5.07418942903968,5.15505269026328
"262008_s_at",3.87797737429367,3.85311500321195
"262009_at",5.00345833675133,5.18339905071918
"262010_at",4.99285324549991,5.44021864096379
"262011_at",4.787928200045,4.80368912825673
"262012_s_at",4.6832986536183,4.59122481049462
"262013_s_at",4.72333495504197,4.71649117997373
"262014_at",7.53060577099298,6.92564437644989
"262015_at",3.93763391976997,3.99154964058882
"262016_at",4.65933428566091,4.47146359093445
"262017_at",6.65060830808743,7.11516068180786
"262018_at",6.38977792072194,6.43234588047366
"262019_s_at",5.16791949399866,5.44060929912611
"262020_at",3.96950182034866,4.1280738718078
"262021_at",3.97546344913467,4.04971688759953
"262022_at",4.10477399928445,4.1639907545249
"262023_at",4.35042257921538,4.3780110489887
"262024_at",9.20038289067197,9.47363599063779
"262025_at",6.77446125686226,6.83837305047189
"262026_at",6.76538827032868,7.10503412969318
"262027_at",4.86501611677907,4.93883004577479
"262028_at",4.9784851045539,5.02462824508483
"262029_at",10.20042915444,9.26218529586191
"262030_s_at",4.61091996743415,4.48279944027616
"262031_x_at",5.99119427327806,5.52799936192353
"262032_at",4.92874243478994,4.79412547133424
"262033_at",5.43607042684965,5.6323685437199
"262034_at",4.40545011003413,4.44954376100496
"262035_at",3.79284288768289,3.80767887660118
"262036_at",4.57671170717517,4.92002099791789
"262037_at",5.17303342573739,5.19158615402577
"262038_at",8.30531439495326,10.0495068183364
"262039_at",9.08444391753849,9.41005739149105
"262040_at",4.79835148904279,4.77819229305167
"262041_at",5.42557428871856,5.23097590576797
"262042_at",5.00081476168671,5.03346388319145
"262043_at",6.2928607747732,6.79714928165354
"262044_s_at",6.99246312171352,6.93603164704846
"262045_at",6.21843632473862,6.3332677602615
"262046_at",6.20339462505421,6.27619045030504
"262047_at",8.04733145882604,7.50999643371288
"262048_at",8.81799207682204,9.00438962051963
"262049_at",10.5379398615304,10.158465514441
"262050_at",10.3097502729332,5.70933022907407
"262051_at",8.42669961190045,9.28904651258535
"262052_at",8.06430101145993,7.79482536721721
"262053_at",8.61260116335091,8.85913877151905
"262054_s_at",10.2846531936486,9.48261363498967
"262055_at",9.16313736507805,8.66174659340376
"262056_at",7.0481302476686,6.75741394885499
"262057_at",8.90853807296611,8.72922654890104
"262058_at",8.61955805906506,8.53506032705915
"262059_at",7.38612912497893,6.511389528711
"262060_at",10.4513454487917,6.99467221491545
"262061_at",7.24178028354659,8.74745120131142
"262062_s_at",5.29198538196865,6.2571825791431
"262063_at",8.06508989941071,7.08227025604828
"262064_at",12.3113668188635,12.5634902712769
"262065_at",7.70106652690066,7.63618267338868
"262066_at",7.76524911818687,8.65449405693966
"262067_at",6.9507016960217,6.97456025832269
"262068_at",10.5709169219883,10.915647121178
"262069_at",5.2942095379199,5.32370013218785
"262070_at",7.23785895047855,6.85992276869672
"262071_at",6.55290126178903,6.33281830528868
"262072_at",7.26910386187574,7.9593332979783
"262073_at",5.15005061862882,5.18340369080429
"262074_at",8.55440592394434,8.00055679569715
"262075_at",6.14521842624485,6.81479584096686
"262076_at",8.65468952787297,9.02026397449162
"262077_at",9.85535070195086,9.55140772143188
"262078_at",9.0159651490523,8.61298303050222
"262079_at",6.11566421058846,6.29697266077432
"262080_at",7.37704608504568,7.81493820028691
"262081_at",4.32040470841102,5.60887754216533
"262082_s_at",8.24420219681812,8.80549711457342
"262083_at",4.50356669712993,4.63947603783289
"262084_at",6.83021005841272,7.59054365814481
"262085_at",6.05096400762992,6.1046034695811
"262086_at",6.86040946394503,6.15029291585602
"262087_at",3.78215029930498,3.74331003716018
"262088_at",6.33401833610215,7.70702540747019
"262089_s_at",8.6842873519224,8.93437603801067
"262090_at",6.96748577405569,6.76883452460451
"262091_at",4.40379642424312,4.51207913434407
"262092_at",6.5944207594774,8.63145112149952
"262093_at",6.88986839149889,8.4455254973462
"262094_at",8.95094222358379,9.63665298667424
"262095_at",7.8894362457176,7.92547313262716
"262096_at",7.51834840750856,7.89383354122404
"262097_at",4.24268269905872,4.23306045795266
"262098_at",10.1198927183855,8.76271002816567
"262099_s_at",4.63030744477796,7.69992059715852
"262100_s_at",6.63188124603656,6.72955981538686
"262101_at",3.84063428256161,3.82258431392221
"262102_at",4.66220052984889,4.88440515539397
"262103_at",4.14311957166093,4.26087477437594
"262104_at",7.39565292880672,6.98981505128707
"262105_at",4.39902931981566,4.56483267187962
"262106_at",5.67553804719275,6.14625368266386
"262107_at",7.74592988843522,8.14393263606929
"262108_at",7.53969463501635,7.46863977561828
"262109_at",5.57156249086985,8.91446994061399
"262110_at",9.22671036604437,10.1363403609199
"262111_at",7.73992184151416,7.68806104767614
"262112_at",8.62595312017508,9.73714091303012
"262113_at",6.67433884483287,6.06085198569007
"262114_at",8.36547765290021,8.51524745224946
"262115_at",4.69908960810622,4.59862235765942
"262116_at",8.36430854636515,8.55219935133154
"262117_at",12.2399114620489,12.7196855483957
"262118_at",8.40810807738053,10.6143030431548
"262119_s_at",10.9570792809624,12.5430520830445
"262120_at",6.36058922789853,7.57071788860277
"262121_at",5.48520451632374,5.3374384894027
"262122_at",4.79128151219276,4.55770072291244
"262123_at",4.79135571020644,4.82832946761645
"262124_at",4.64579069962231,4.5631119860813
"262125_at",4.46209902959702,4.43863749111165
"262126_at",5.85581746222128,5.91609144346238
"262127_at",5.62041728820782,5.1370752446117
"262128_at",7.37811205399792,6.81539947124622
"262129_at",5.54214225817213,6.1771331349182
"262130_at",8.9018026914196,8.70509814431818
"262131_at",6.96054276942235,8.28215915781623
"262132_at",4.43699744446706,4.44587175608482
"262133_at",5.66626142522793,5.16983144219546
"262134_at",6.84356376683404,5.08289773646183
"262135_at",9.10694257404429,9.77790448343598
"262136_at",7.31673371784398,6.68118367207382
"262137_at",9.11040089112957,9.38718128322612
"262138_at",4.27844371900044,4.36689091363164
"262139_at",3.93987220717982,4.01027090670613
"262140_at",5.02736532177876,5.17506978939025
"262141_s_at",4.82233347575843,4.79573754109036
"262142_at",4.36733387197122,4.40621924660326
"262143_at",6.05780064204495,6.61850249078969
"262144_at",5.20171998278196,5.19580470796005
"262145_at",8.3259909183921,8.18835070724488
"262146_at",5.1581330615631,5.07269045708414
"262147_at",6.98496753588657,6.85215326454013
"262148_at",9.59997113351382,7.28315795152995
"262149_at",6.92827848731966,6.79821672503426
"262150_at",6.65423739488186,6.73533463096317
"262151_at",7.34342601726054,5.77789825750355
"262152_s_at",3.98315111139643,3.93835475597886
"262153_at",5.54775376804238,4.57130960499534
"262154_at",7.34856105716913,6.57441510166684
"262155_at",8.60387775533736,8.82892800829306
"262156_at",5.19262112614189,5.14929209764337
"262157_at",7.8670659748361,8.33546397606894
"262158_at",6.42382971253725,7.03154644546775
"262159_at",10.126899154932,8.86211917216737
"262160_at",8.82125888782667,7.47011830069616
"262161_at",10.5762709028871,10.4378076733052
"262162_at",11.4163732032564,7.24498355969204
"262163_at",10.8509353577588,11.7896833695107
"262164_at",8.6617698634456,7.27005601322404
"262165_at",8.29367187542211,8.40168111112717
"262166_at",10.4601507835416,10.6135749610892
"262167_at",6.26331739590584,6.26289585197365
"262168_at",9.39787904994149,7.8783371472808
"262169_at",8.09823268740614,7.90947763343113
"262170_at",9.20834799947007,9.22122677087055
"262171_at",10.6858111070633,9.71475899155982
"262172_at",8.73931859254512,8.00885716912195
"262173_at",10.8190391285611,10.7852126733249
"262174_at",9.5286608076831,9.29434937795887
"262175_at",7.78340562184512,5.33596733120295
"262176_at",8.39054311258872,8.51131936145858
"262177_at",6.1684185376758,6.9630896962947
"262178_at",6.64560941735887,6.80944688387324
"262179_at",4.72991786345016,4.60386422367602
"262180_at",6.49382726259961,7.78984241170165
"262181_at",7.80401947225429,10.1661354460955
"262182_at",4.64796325865567,4.60535570297139
"262183_at",7.42669676047937,7.56158941113026
"262184_at",3.63581032830445,3.70689404360856
"262185_at",4.58908968683644,4.66966995871543
"262186_at",6.63120283469532,5.99715988376859
"262187_at",4.90815800805759,4.70430855420175
"262188_at",8.5577029141505,8.14111151493663
"262189_at",7.83029723480108,7.22044003408613
"262190_at",5.22281214180874,4.67137155850014
"262191_at",3.99527597265343,4.04608258147351
"262192_at",5.58657595131334,5.49294684386983
"262193_at",8.91971359877778,9.53144734252461
"262194_at",8.99290419186204,7.52047950239719
"262195_at",11.8426515613585,12.5259709154688
"262196_at",5.19759846418238,4.67682501495342
"262197_at",10.5713547980556,10.1749943188473
"262198_at",5.3563337274213,6.66774542614946
"262199_at",5.43940691177363,4.99785887614677
"262200_at",6.735975190858,6.55564665294515
"262201_at",5.09910251374024,6.10599855277695
"262202_at",9.52529849928304,8.25926463613946
"262203_at",9.05365739543329,9.40675814225435
"262204_at",8.98434755196768,9.53136673849644
"262205_at",7.13799600264952,7.6814013855213
"262206_at",8.21677731249498,8.08878717193842
"262207_at",7.87121246902601,6.80317945947622
"262208_at",6.82034774688828,7.07938208031987
"262209_at",7.02608324040918,7.44918409270545
"262210_at",7.34950836896651,8.64174452986376
"262211_at",7.54865975042586,6.14435024717705
"262212_at",5.17864730710894,6.54994611066771
"262213_at",6.10769778015863,5.95146404243958
"262214_at",5.11935596800237,5.27197247735385
"262215_at",7.49976492526208,9.16721063547192
"262216_at",8.06962844439383,7.75412273246959
"262217_at",4.12030594229555,4.14443230968235
"262218_at",5.87307979938625,5.97827285500962
"262219_at",6.04071192408956,6.40919744755708
"262220_at",6.57307170539323,7.53034512905684
"262221_at",6.17712686645684,5.86895702333398
"262222_at",5.84423224685893,6.15709367730161
"262223_at",8.46352655052053,7.27098486503518
"262224_at",4.99603639823406,5.04378914636916
"262225_at",6.47915639238491,7.61499313755476
"262226_at",7.51881694830505,6.5268410989585
"262227_s_at",10.1034605953265,10.2481315767143
"262228_at",4.61231230116371,4.85973637435747
"262229_at",7.305245278225,9.27708353348938
"262230_at",7.42464492016762,8.17504376881737
"262231_at",7.39430225397179,5.94266608610363
"262232_at",7.63776986179601,3.98485569550621
"262233_at",6.35357108797623,6.69526614197082
"262234_at",6.3538075297649,6.80623871981082
"262235_at",9.49863569643959,8.876273748813
"262236_at",4.43954896759778,5.76977494456914
"262237_at",8.92352727930782,9.80444952996225
"262238_at",12.3227856915043,12.0029137085035
"262239_at",8.04671620914668,8.20339974333753
"262240_at",5.64947979177824,5.68470787677574
"262241_at",4.3795717370494,4.30289533810157
"262242_at",7.00091077436694,6.65909011630531
"262243_at",4.63474567043657,4.57540549757428
"262244_at",6.47319239085704,6.50649792222424
"262245_at",6.21142288308653,5.99620944121695
"262246_at",10.1550714916644,10.33095146813
"262247_at",10.0128554046118,9.67075955178151
"262248_at",6.87194028099585,7.5926012588637
"262249_at",5.58848901455809,5.64317833800636
"262250_at",6.78819483490209,7.87528978860166
"262251_at",8.14284582938204,8.50170905043088
"262252_at",4.82973441689916,4.77766499335729
"262253_s_at",7.23947015343922,7.61648141643129
"262254_at",5.25555787533015,6.25031623581971
"262255_at",4.65799024223464,4.95348937135438
"262256_at",5.50651288151628,5.4594015186072
"262257_at",4.66746810410385,4.64534210031259
"262258_at",9.89753446067204,10.525803487691
"262259_s_at",4.4343212668457,4.33287663931463
"262260_at",6.16158633829688,8.97188321786379
"262261_at",5.76655087510457,5.75854421686414
"262262_at",9.43493161334085,10.0119192051309
"262263_at",7.92906382484144,9.54341986782369
"262264_at",7.96362027723202,7.56024026944607
"262265_at",5.27309062177707,5.3465891817655
"262266_at",4.47315809133522,4.43497058160793
"262267_at",3.77536137417688,3.7741509332637
"262268_at",3.62738196758302,3.60439972341162
"262269_at",3.75899081080616,3.67196283050923
"262270_x_at",6.44967388445058,5.9450271255503
"262271_x_at",5.46709403636554,5.19476967426161
"262272_at",8.57071896246254,8.40005931158702
"262273_at",6.316347643995,5.97818391471466
"262274_at",7.68950877115822,7.62669580656378
"262275_at",6.30465688221478,5.85623589540473
"262276_at",4.21995654278257,4.20028918699581
"262277_at",7.77893010263424,7.67098892892256
"262278_at",4.9125385457593,4.94411466994286
"262279_at",5.47247479790723,5.99974658151458
"262280_at",8.2354055822329,8.50694691228878
"262281_at",8.78675044226328,5.95270963751397
"262282_at",4.52245784108545,4.53109947425912
"262283_at",9.01303775823621,7.30543318440821
"262284_at",9.44365414133124,8.56063693080952
"262285_at",8.55609509483809,8.49255552073105
"262286_at",6.61309002053671,6.81983999876152
"262287_at",10.7783588324105,8.98761204741326
"262288_at",8.47749504703719,4.94414088801971
"262289_at",9.97147799928441,10.1242518696204
"262290_at",6.69579698603414,6.57331873269269
"262291_at",7.7053152736546,6.42094952380128
"262292_at",7.6278468893454,8.18164303017648
"262293_at",5.40540935028818,5.38596904505382
"262294_at",4.20670857023664,4.76411356254202
"262295_at",8.70101808121773,8.86459361753611
"262296_at",8.98268155727982,8.98650337785693
"262297_at",7.70088482150611,7.7710125384027
"262298_at",10.6827904461227,10.651976518956
"262299_at",8.54387333120267,8.59249568913972
"262300_at",4.01479693545945,3.99873536491786
"262301_at",5.33776620534312,5.25920524078188
"262302_at",4.53129520039353,4.54436578943058
"262303_at",7.22473970441753,7.39150408501688
"262304_at",8.79112886582704,4.73317303539204
"262305_at",5.28492589563338,5.44158646117334
"262306_s_at",7.01865088013879,6.99850598996218
"262307_at",7.24172216270703,5.61893374049803
"262308_at",9.80650541760355,10.2985434136482
"262309_at",6.71324660994316,4.82411594818558
"262310_at",4.74578273606974,4.90443751670463
"262311_at",5.0433597643256,5.16799827594244
"262312_at",10.2634840419677,10.3980253672808
"262313_at",8.37851339223043,7.34969125383676
"262314_at",9.62568519729814,8.03534550032285
"262315_at",5.61731399992042,5.66414061142263
"262316_at",7.53311280360586,7.00583256706151
"262317_at",5.36935951726465,7.99771386693663
"262318_at",6.20478411017911,7.61714346357048
"262319_s_at",6.59451086894522,6.44185517550193
"262320_at",3.80037573497623,3.80788026119769
"262321_at",4.74173562546581,4.59084992096702
"262322_at",6.90341686570074,6.80315035978573
"262323_at",9.1506826064468,9.90295814719164
"262324_at",5.79894429316146,6.12411066361224
"262325_at",5.03647477304366,8.62539616907658
"262326_at",10.1727458975024,9.2239965515829
"262327_at",4.57670806020836,4.60709732305763
"262328_at",5.21292054151276,5.21567623400773
"262329_at",8.44119842704274,9.42182234147238
"262330_at",4.71719080327516,4.67076074476007
"262331_at",6.61693232360069,6.86777771818265
"262332_at",4.79547924981177,4.82083378682104
"262333_at",4.51516257552033,4.59983257962662
"262334_at",5.14491695906289,5.19297477140772
"262335_at",5.25904081717018,5.01045524885501
"262336_at",3.85209558382841,3.76167532236867
"262337_at",5.18230766686478,5.35273139541873
"262338_at",6.43427337015747,6.6149909328949
"262339_at",4.63113532986078,4.74249295740916
"262340_at",8.37718274711742,8.33323206031239
"262341_at",10.9180021024253,11.006187369811
"262342_at",7.923200284328,6.97463275572988
"262343_at",9.63942176203471,9.94201965381475
"262344_at",6.37797175311058,7.60842792082067
"262345_at",6.68520481055225,6.87042822355159
"262346_at",9.44804491911887,9.33707785968544
"262347_at",7.5061036630174,7.19806676456361
"262348_at",8.46321542854256,8.29249375095113
"262349_at",5.04165748047948,6.92878638801025
"262350_at",4.49150945979625,4.60374601210608
"262351_at",7.13424217265323,6.97455140340504
"262352_at",5.40859629454742,5.50928260816155
"262353_at",4.50339467263807,4.61453494429063
"262354_at",8.32847820173035,7.93819317935655
"262355_at",8.67290717553699,9.1762530713238
"262356_at",4.60929747866613,4.53471370554326
"262357_at",9.4181155513511,6.12559791794366
"262358_at",5.32781965735032,5.43159897466061
"262359_at",5.83194298373159,5.56557978885657
"262360_at",7.8616283678489,8.9649283681366
"262361_at",6.31299774781832,6.22930449871452
"262362_at",5.40241217307963,5.71031448028428
"262363_at",5.27457601673841,5.47628873386433
"262364_at",5.5654149687421,5.5499719921714
"262365_at",6.37691723051044,6.26222905171587
"262366_at",6.499280871414,6.70975762855668
"262367_at",10.4652040471069,10.2292759557602
"262368_at",7.9876501206494,6.52791135402262
"262369_at",9.58501835729477,6.61184617531965
"262370_at",6.52597713638152,5.97401771360249
"262371_at",5.51271052068422,5.50649670297933
"262372_at",6.5385905449183,6.33582743863301
"262373_at",4.55155478753701,4.531895113098
"262374_s_at",9.58565108210076,6.61370696487074
"262375_at",7.7456866979405,7.78389511375949
"262376_at",5.70689880129742,5.78906619982721
"262377_at",7.54527440574237,6.40214541654689
"262378_at",10.1686021659385,9.37295474970144
"262379_at",6.64817661119992,6.97477226133593
"262380_at",8.34620341851324,7.6376908440279
"262381_at",7.8764362221137,7.91872006380264
"262382_at",6.16970377493487,5.69156396892644
"262383_at",8.00299753650336,8.74960376008541
"262384_at",6.51556435708136,6.42573279530899
"262385_at",5.87071660434705,5.84037579810771
"262386_at",4.59941561141154,4.5744083515131
"262387_s_at",7.62176621539076,8.0204008491373
"262388_at",9.59405934870785,8.06293174774535
"262389_at",4.80470969587575,4.80817578943041
"262390_at",5.18061656457616,5.13169110604611
"262391_at",5.56829177493988,5.33413298597464
"262392_at",5.34060907953896,5.63628333984157
"262393_at",4.55321750555528,4.71897814964574
"262394_at",7.53997885931262,7.32589803389434
"262395_at",7.42859754817302,8.16564224150182
"262396_at",6.95463587808772,5.46390606869286
"262397_at",7.87902019732888,6.38057948550542
"262398_at",7.76889181333548,7.84271992739057
"262399_at",8.13748864379016,6.96113632068317
"262400_at",8.94787234843638,8.70886054380649
"262401_at",10.024673929666,9.87650276129914
"262402_at",7.59141023233577,7.822643682095
"262403_s_at",4.38533198708314,4.34577887709371
"262404_at",4.51785098282119,4.42076050570081
"262405_at",5.86427568403044,5.87402285993727
"262406_at",5.62895372647545,6.43144164619569
"262407_at",7.21571035314492,8.18217159473296
"262408_at",7.87804913904512,7.63796105315962
"262409_at",4.96691245787123,4.94676557827426
"262410_at",5.86929507408993,6.63784611206649
"262411_at",5.2875989457824,4.93776561412869
"262412_at",5.10870777353195,4.66239097599261
"262413_at",7.09341617505878,6.94638794850629
"262414_at",5.14521961261623,5.52505983438893
"262415_at",7.94300931623679,8.00580332286691
"262416_at",4.94561249929128,5.4097967641874
"262417_at",8.69738919641725,8.63290210058067
"262418_at",9.46876383110351,8.27990459467279
"262419_at",9.234119615674,9.06399682411924
"262420_at",6.76812880478896,7.10053850030384
"262421_at",10.2205017146729,10.1148666898899
"262422_at",7.53556722401261,7.51073688344183
"262423_at",4.13721460031365,4.045911273287
"262424_at",3.81478543958862,3.89231006617993
"262425_at",4.9962782677925,5.04546147946757
"262426_s_at",8.7468273107176,9.30131284383446
"262427_s_at",6.92335227160559,7.12481649835711
"262428_at",8.53344181414673,8.70357004573242
"262429_at",5.17746427105015,5.16543032160047
"262430_s_at",8.51039957971547,8.6191889553801
"262431_at",4.89297585620971,5.02120534851833
"262432_at",9.73097353352668,9.96317330763616
"262433_s_at",8.55669296825761,8.54676982956236
"262434_at",8.25402000176878,10.1414830706193
"262435_at",3.79089162571233,3.90850241900201
"262436_at",5.3219039461177,5.12418528583842
"262437_at",5.07118151608317,5.01315823240256
"262438_at",5.54135522328407,7.0340718161549
"262439_at",4.21639065724979,4.19245763301444
"262440_at",9.01322105951813,9.32787173556872
"262441_at",7.85238057016972,7.77706903123003
"262442_at",10.2041907793612,10.5266204318549
"262443_at",6.13555055517685,6.73939927663809
"262444_at",5.32404926221456,7.24261924036739
"262445_at",5.26695180396984,4.41635707600748
"262446_at",8.28347336914092,5.94033997777912
"262447_at",4.50093247316982,4.45862606450214
"262448_at",7.69838257453534,6.89388124643444
"262449_at",4.30671775262085,4.36578670674427
"262450_at",5.81763882084862,5.83752052172048
"262451_at",6.57553972832448,8.41196449296594
"262452_at",9.1845939611769,8.34415275425451
"262453_at",7.69745761816148,8.70802542795517
"262454_at",7.40304680018059,7.59500823440425
"262455_at",9.36815096537197,8.99225607599139
"262456_at",10.1460776969611,11.1236294219572
"262457_at",8.05005892969822,8.50400471246674
"262458_at",4.44272254970218,4.4390810799253
"262459_at",6.48916414256071,5.87271817593405
"262460_s_at",4.0223972371169,3.92254569087841
"262461_at",6.18368799524194,6.5556289834969
"262462_at",5.560296193365,5.72680055187245
"262463_at",5.7693723398974,5.68595395256408
"262464_at",4.50158886330957,4.38658399785576
"262465_at",5.70548307055835,5.64162095737417
"262466_at",6.75066520635847,6.57575192776969
"262467_at",6.30018050076281,8.28308525511173
"262468_at",10.8830121314756,10.6472022410807
"262469_s_at",4.15037851105137,4.16206466864801
"262470_at",4.07607070821626,3.94397925167172
"262471_at",5.13610546562388,4.95186127314419
"262472_at",4.14749354241852,4.08836467124362
"262473_at",10.3592815066153,8.23536292226103
"262474_at",5.31421987299685,5.57845257630207
"262475_at",3.96989165936747,4.12332305187916
"262476_at",9.89702514864737,9.94360210398069
"262477_at",5.56770608866861,5.75045138936259
"262478_at",7.38167569732397,6.9107960845946
"262479_at",5.49515515524264,6.21493442699231
"262480_at",4.4459150925967,4.34394384047588
"262481_at",10.7087672046796,10.3810419959743
"262482_at",10.1355315955993,8.77723430021918
"262483_at",10.0862488164726,9.19098616625728
"262484_at",8.12302896266154,8.6362933268895
"262485_at",4.96014643496063,4.96725148570865
"262486_at",5.89544140818023,6.21898474546189
